,time,TSH0,TSH1,TSH2,TSH3,TSOS,V_PSOS,TSHSI,VSHS_OP,VSHS_CL,VSHP_OP,VSHP_CL,V_PC_1,CCH_1,TCO_1,m0plus,m0minus,m2plus,m2minus,m3plus,m3minus
4405,57255.0,39.0,37.8,38.0,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.6,0.0,0.225,0.0,0.225,0.0,0.225
4406,57268.0,39.0,37.8,38.0,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.6,0.0,0.225,0.0,0.225,0.0,0.225
4407,57281.0,39.0,37.8,38.0,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.6,0.0,0.225,0.0,0.225,0.0,0.225
4408,57294.0,39.0,37.8,38.0,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.6,0.0,0.225,0.0,0.225,0.0,0.225
4409,57307.0,39.0,37.8,38.0,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.6,0.0,0.225,0.0,0.225,0.0,0.225
4410,57320.0,39.0,37.8,38.0,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.6,0.0,0.225,0.0,0.225,0.0,0.225
4411,57333.0,39.0,37.8,38.0,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.4,0.0,0.225,0.0,0.225,0.0,0.225
4412,57346.0,39.0,37.8,38.0,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.4,0.0,0.225,0.0,0.225,0.0,0.225
4413,57359.0,39.0,37.8,38.0,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.4,0.0,0.225,0.0,0.225,0.0,0.225
4414,57372.0,39.0,37.8,38.0,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.4,0.0,0.225,0.0,0.225,0.0,0.225
4415,57385.0,39.0,37.8,38.0,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.4,0.0,0.225,0.0,0.225,0.0,0.225
4416,57398.0,39.0,37.8,38.0,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.4,0.0,0.225,0.0,0.225,0.0,0.225
4417,57411.0,39.0,37.8,38.0,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.4,0.0,0.225,0.0,0.225,0.0,0.225
4418,57424.0,39.0,37.8,38.0,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.4,0.0,0.225,0.0,0.225,0.0,0.225
4419,57437.0,39.0,37.8,38.0,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.4,0.0,0.225,0.0,0.225,0.0,0.225
4420,57450.0,39.0,37.8,38.0,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.4,0.0,0.225,0.0,0.225,0.0,0.225
4421,57463.0,39.0,37.8,38.0,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.4,0.0,0.225,0.0,0.225,0.0,0.225
4422,57476.0,39.0,37.8,38.0,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.4,0.0,0.225,0.0,0.225,0.0,0.225
4423,57489.0,39.0,37.8,38.0,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.4,0.0,0.225,0.0,0.225,0.0,0.225
4424,57502.0,39.0,37.8,38.0,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.4,0.0,0.225,0.0,0.225,0.0,0.225
4425,57515.0,39.0,37.8,38.0,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.4,0.0,0.225,0.0,0.225,0.0,0.225
4426,57528.0,39.0,37.8,38.0,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.4,0.0,0.225,0.0,0.225,0.0,0.225
4427,57541.0,39.0,37.8,38.2,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.4,0.0,0.225,0.0,0.225,0.0,0.225
4428,57554.0,39.0,37.8,38.2,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.4,0.0,0.225,0.0,0.225,0.0,0.225
4429,57567.0,39.0,37.8,38.2,38.2,38.2,0.225,196.4,1.0,0.0,0.0,1.0,0.0,0.0,32.4,0.0,0.225,0.0,0.225,0.0,0.225
4430,57580.0,39.0,37.8,38.2,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.4,0.0,0.225,0.0,0.225,0.0,0.225
4431,57593.0,39.0,37.8,38.2,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.4,0.0,0.225,0.0,0.225,0.0,0.225
4432,57606.0,39.0,37.8,38.2,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.4,0.0,0.225,0.0,0.225,0.0,0.225
4433,57619.0,39.0,37.8,38.2,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.4,0.0,0.225,0.0,0.225,0.0,0.225
4434,57632.0,39.0,37.8,38.2,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.4,0.0,0.225,0.0,0.225,0.0,0.225
4435,57645.0,39.0,37.8,38.2,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.2,0.0,0.225,0.0,0.225,0.0,0.225
4436,57658.0,39.0,37.8,38.5,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,32.2,0.0,0.225,0.0,0.225,0.0,0.225
